"tau_k","epsilon","seed","out_S1","alpha_S1","out_S2","alpha_S2","out_S3","alpha_S3","out_S4","alpha_S4","out_S5","alpha_S5","out_S6","alpha_S6","out_S7","alpha_S7","out_S8","alpha_S8","out_S9","alpha_S9","gini_g1_S5","gini_g1_S8","fwd_vs_myo_P","fwd_vs_myo_PG","fwd_vs_myo_PS","signal_myo","signal_fwd","seed_myo","seed_fwd","optimal_vs_naive"
0.1,0.2,11,71.5959335188435,NA,92.4825570934497,0.5,87.4577348408765,0.5,92.1614969830087,0.5,95.226284525915,0.5,91.7727629090684,0.5,92.0060044385004,0.5,95.4965148556436,0.5,91.2745991642337,0.5,0.242222222222222,0.252571428571429,-0.155492544508363,0.270230329728662,-0.498163744834642,3.06478754290626,3.49051041714328,-0.388734073940341,-0.731405274266621,8.03878001476716
0.1,0.2,12,78.5842370950655,NA,100.332026009413,0.5,97.2832290823781,0.5,101.520676016893,0.5,106.87432695364,0.5,101.123516126424,0.5,101.744501060579,0.5,106.893311229247,0.5,101.485012363858,0.5,0.361538461538461,0.346666666666667,0.223825043685565,0.0189842756075791,0.361496237434849,5.35365093674665,5.14881016866866,-0.397159890469609,-0.259488696720325,9.61008214686932
0.1,0.2,13,82.1682899777375,NA,104.648654957183,0.5,101.739720213326,0.5,105.741582465536,0.5,110.586737100525,0.5,105.182993645728,0.5,106.082885393408,0.5,110.656083319507,0.5,105.762716155697,0.5,0.338461538461538,0.327142857142857,0.341302927871098,0.0693462189818774,0.57972250996886,4.8451546349889,4.57319792609968,-0.558588819808264,-0.320169237710502,8.91636310618151
0.1,0.2,14,83.7418508154533,NA,109.097871610162,0.5,105.036577543051,0.5,108.852101211983,0.5,116.005288448205,0.5,109.220600153341,0.5,109.031673507147,0.5,116.182140733427,0.5,108.845016292935,0.5,0.380869565217391,0.37,0.179572295164135,0.176852285221884,-0.375583860406437,7.15318723622229,7.15046722628004,0.368498941358439,-0.186657214212133,11.1455631903767
0.1,0.2,15,95.822574720523,NA,116.195842006445,0.5,113.231108607504,0.5,116.875725985694,0.5,123.813065753998,0.5,116.833271107064,0.5,116.378791502726,0.5,123.987979806844,0.5,116.702199104885,0.5,0.419130434782609,0.412173913043478,-0.49693448296739,0.174914052845764,-0.131072002178556,6.93733976830478,7.60918830411794,-0.0424548786297834,0.323407602159051,10.75687119934
0.1,0.2,16,87.4095808609405,NA,110.046021319074,0.5,105.609102373845,0.5,110.489517379662,0.5,117.430617343481,0.5,110.023163686439,0.5,109.856226810673,0.5,117.446112839658,0.5,110.55218714474,0.5,0.369090909090909,0.368333333333333,-0.633290568988571,0.0154954961771381,0.529023458300514,6.94109996381916,7.58988602898486,-0.466353693222416,0.695960334066669,11.8370104658127
0.1,0.2,17,80.9425806758769,NA,106.106627743981,0.5,101.475886691286,0.5,106.653663784747,0.5,112.934721716195,0.5,106.575930673895,0.5,106.465224493716,0.5,112.893703180522,0.5,106.171018688804,0.5,0.346086956521739,0.3328,-0.188439291031017,-0.0410185356726203,-0.404911985090422,6.28105793144766,6.42847868680606,-0.0777331108522361,-0.294205804911641,11.4178164892365
0.1,0.2,18,80.4837129119941,NA,101.910234518959,0.5,100.301093130557,0.5,103.60680930249,0.5,111.917038866811,0.5,103.370808865405,0.5,103.316086812565,0.5,111.863180967122,0.5,104.856968813071,0.5,0.455238095238095,0.47047619047619,-0.29072248992523,-0.0538578996893051,1.4861599476658,8.31022956432076,8.54709415455669,-0.236000437084897,1.54088200050613,11.5620878365644
0.1,0.2,19,91.7282859610138,NA,112.286777885703,0.5,108.996615963331,0.5,113.345416539582,0.5,115.986364958017,0.5,113.059980974006,0.5,114.09417484403,0.5,115.924446462483,0.5,113.601214088665,0.5,0.309333333333333,0.285161290322581,0.748758304448131,-0.061918495533277,0.541233114659093,2.64094841843483,1.83027161845342,-0.285435565575639,-0.492960755364678,6.92783049915234
0.1,0.2,20,78.8766161021553,NA,101.918226525963,0.5,99.7163524686166,0.5,103.49861106374,0.5,113.160926278463,0.5,103.432787161068,0.5,103.156200930482,0.5,113.161619925817,0.5,101.935364957473,0.5,0.449090909090909,0.434782608695652,-0.342410133258539,0.000693647353898541,-1.49742220359434,9.6623152147223,10.0054189953347,-0.0658239026727472,-1.22083597300855,13.4452674572
0.1,0.2,21,91.0807614781705,NA,113.457174831079,0.5,111.164502949912,0.5,116.22200258366,0.5,123.975750681798,0.5,115.361958819281,0.5,114.699829898297,0.5,123.945943297346,0.5,115.820344023737,0.5,0.398,0.394545454545455,-1.52217268536289,-0.029807384451118,0.458385204456022,7.75374809813721,9.24611339904898,-0.860043764379668,1.12051412543924,12.7814403474349
0.1,0.2,22,80.9193275555302,NA,104.002626340162,0.5,105.990262951561,0.5,106.538374332154,0.5,121.125324603721,0.5,105.946243805535,0.5,106.873092484887,0.5,121.02382432207,0.5,105.249915964615,0.5,0.542857142857143,0.538461538461539,0.33471815273333,-0.101500281650686,-0.69632784091985,14.5869502715667,14.1507318371826,-0.592130526619229,-1.62317652027241,15.0335613705095
0.1,0.2,23,91.9624176473745,NA,116.187409897988,0.5,116.035300620256,0.5,117.553284881441,0.5,127.197538738089,0.5,117.509643561685,0.5,116.7185419959,0.5,127.284458861847,0.5,116.911522343489,0.5,0.466666666666667,0.48,-0.834742885541488,0.0869201237579063,-0.598121218196397,9.64425385664798,10.5659168659474,-0.0436413197560199,0.192980347589071,11.2491582415908
0.1,0.2,24,80.8384971655544,NA,100.868648553876,0.5,97.4310722625409,0.5,101.913606369266,0.5,105.293297700403,0.5,101.998366584033,0.5,101.829526619047,0.5,105.274532881632,0.5,100.833209832803,0.5,0.29125,0.31,-0.0840797502191748,-0.0187648187713165,-1.16515675123004,3.37969133113707,3.44500626258493,0.0847602147673712,-0.996316786243497,7.84346061909098
0.1,0.2,25,76.5198622833525,NA,99.5126041139762,0.5,96.3423009893002,0.5,100.175255523864,0.5,109.83020990809,0.5,99.0637664253974,0.5,99.5899416103153,0.5,109.43280522082,0.5,97.5520064441094,0.5,0.494736842105263,0.441739130434783,-0.585313913548532,-0.39740468727004,-1.51175998128805,9.65495438422657,9.84286361050506,-1.11148909846641,-2.03793516620593,13.0905042315202
0.1,0.2,26,90.4345111424183,NA,114.75566983394,0.5,116.022650055787,0.499999999999999,116.833531889697,0.5,132.021497374259,0.5,116.936892642826,0.5,116.260273951968,0.5,131.968490584923,0.5,115.80439998198,0.5,0.568571428571429,0.546666666666667,-0.5732579377283,-0.0530067893356829,-1.13249266084614,15.1879654845624,15.708216632955,0.10336075312992,-0.45587396998792,15.9458405291364
0.1,0.2,27,81.6139437872411,NA,102.065102849433,0.5,100.97391013009,0.5,103.182590151354,0.5,111.921761389462,0.5,103.734363395124,0.5,103.993116000635,0.5,111.917112930754,0.5,104.076398602014,0.5,0.443809523809524,0.443809523809524,0.810525849280779,-0.00464845870772024,0.342035206890586,8.73917123810794,7.92399693011944,0.551773243769418,0.0832826013792243,10.9432028006644
0.1,0.2,28,81.2082775744694,NA,103.238968392183,0.5,101.188094334563,0.5,104.526656194438,0.5,109.149430897761,0.5,103.499588116494,0.5,104.473129864334,0.5,108.990273756593,0.5,103.263144475568,0.5,0.3344,0.323076923076923,-0.0535263301042477,-0.159157141167441,-0.236443640925202,4.62277470332262,4.51714389225943,-1.02706807794434,-1.20998538876529,7.80217942203005
0.1,0.2,29,79.9654503201758,NA,105.349634023396,0.5,105.399508299063,0.499999999999999,107.156525717833,0.5,117.253209853652,0.5,106.542606016106,0.5,106.748583461526,0.5,117.330371388624,0.5,108.282148907471,0.5,0.463529411764706,0.452631578947368,-0.407942256307336,0.077161534971637,1.73954289136488,10.096684135819,10.581787927098,-0.613919701727198,1.53356544594502,11.9308630895613
0.1,0.2,30,76.914867997734,NA,97.9284813198876,0.5,94.4123793681404,0.5,100.006501825283,0.5,103.59780689901,0.5,100.16936784268,0.5,100.022676336919,0.5,103.660308092159,0.5,99.7697911155205,0.5,0.366153846153846,0.34,0.0161745116365921,0.0625011931491599,-0.399576727159484,3.59130507372723,3.6376317552398,0.16286601739742,-0.252885221398657,9.24792872401851
0.1,0.2,31,77.6874080542582,NA,98.8473462411338,0.5,94.0504456729534,0.5,99.3033270181284,0.5,102.81894262756,0.5,98.5500140700451,0.5,99.6931669972876,0.5,102.881968042399,0.5,99.09821354944,0.5,0.298064516129032,0.28375,0.38983997915922,0.0630254148389611,0.548199479394867,3.51561560943149,3.18880104511123,-0.753312948083291,-0.594953447847644,8.83152236944551
0.1,0.2,32,86.482182411543,NA,112.530338840594,0.5,107.137547852596,0.5,114.287798768528,0.5,120.715918928555,0.5,113.958395480319,0.5,113.090855232983,0.5,120.499400558304,0.5,113.551926910006,0.5,0.420869565217391,0.392,-1.19694353554452,-0.216518370251208,-0.406468570313137,6.42812016002773,7.40854532532104,-0.329403288208056,0.461071677023327,13.3618527057085
0.1,0.2,33,85.3469427820888,NA,107.015602935256,0.5,105.473461879824,0.5,107.746950929527,0.5,112.114296420062,0.5,107.641340360639,0.5,106.932410750632,0.5,112.252961241495,0.5,106.255555919527,0.5,0.342857142857143,0.331034482758621,-0.814540178894305,0.138664821432812,-1.38578444111211,4.36734549053534,5.32055049086246,-0.1056105688874,-0.676854831105203,6.77949936167069
0.1,0.2,34,85.1306620665817,NA,109.796149618745,0.5,108.114359166592,0.5,110.130776809513,0.5,130.270375280913,0.5,112.407410982943,0.5,111.208291750319,0.5,130.996684478599,0.5,112.592233020865,0.5,0.472941176470588,0.63,1.0775149408061,0.726309197685964,0.184822037921549,20.1395984713997,19.7883927282796,2.27663417343045,1.3839412705459,22.8823253120068
0.1,0.2,35,88.939862778817,NA,113.161793461634,0.5,110.95469600295,0.5,114.420512025698,0.5,137.195203373804,0.5,115.382468713291,0.5,117.416699014278,0.5,135.649218874157,0.5,115.198236037339,0.5,0.492631578947369,0.571764705882353,2.99618698858012,-1.54598449964678,-0.184232675951833,22.7746913481056,18.2325198598787,0.96195668759276,-2.21846297693919,24.6945228712068
0.1,0.2,36,86.434100891451,NA,106.425954853862,0.5,104.766093891516,0.5,108.400271107163,0.5,110.589471361529,0.5,107.251762962142,0.5,108.76707676248,0.5,110.918657451783,0.5,107.127877959092,0.5,0.343703703703704,0.317333333333333,0.366805655317137,0.329186090253643,-0.12388500304931,2.18920025436631,2.15158068930282,-1.14850814502135,-1.6391988033878,6.15256356026725
0.1,0.2,37,82.1156646215319,NA,103.935924336298,0.5,99.5655025203002,0.5,102.933749151681,0.5,107.310272749393,0.5,104.048023460423,0.5,103.955043769812,0.5,107.394633755274,0.5,103.335555470399,0.5,0.268387096774193,0.254193548387097,1.02129461813075,0.0843610058811919,-0.71246799002391,4.3765235977116,3.43958998546204,1.11427430874221,-0.619488299412453,7.82913123497357
0.1,0.2,38,82.6726646188388,NA,101.933992200308,0.5,98.0579080061646,0.5,103.252175410712,0.5,105.734169359828,0.5,102.595067041684,0.5,103.242092452286,0.5,105.572699043083,0.5,103.092349857471,0.5,0.259354838709677,0.246060606060606,-0.0100829584259969,-0.161470316744243,0.497282815787145,2.48199394911543,2.33060659079719,-0.657108369028364,-0.149742594815223,7.51479103691868
0.1,0.2,39,77.6931375030825,NA,97.8531475984948,0.5,95.3051366930336,0.5,98.7499717719343,0.5,102.599736803044,0.5,97.5820906891328,0.5,98.423014699726,0.5,102.549314086295,0.5,97.597284283151,0.5,0.32,0.276470588235294,-0.32695707220833,-0.0504227167490683,0.0151935940181716,3.84976503110965,4.12629938656892,-1.1678810828015,-0.825730416574999,7.24417739326128
0.1,0.2,40,83.5044421901027,NA,104.355688626545,0.5,101.446327901066,0.5,105.26515060399,0.5,111.203642946127,0.5,104.915196925795,0.5,104.604466047271,0.5,111.275440140426,0.5,105.09258857694,0.5,0.382608695652174,0.383333333333333,-0.660684556719715,0.0717971942992364,0.177391651144802,5.93849234213614,6.6709740931551,-0.349953678195575,0.488122529668942,9.82911223935956
0.1,0.2,41,87.2097711483964,NA,115.160174001897,0.5,115.114732898698,0.5,115.71322220072,0.5,127.231693197593,0.5,114.514841388856,0.5,114.600603903458,0.5,127.443250833262,0.5,116.408776176086,0.5,0.43764705882353,0.43578947368421,-1.11261829726294,0.211557635669038,1.8939347872296,11.5184709968725,12.8426469298045,-1.19838081186447,1.80817227262807,12.3285179345641
0.1,0.2,42,86.9686251993864,NA,115.437081753309,0.5,112.935053559696,0.5,118.063040024199,0.5,125.804489858249,0.5,117.31762415343,0.5,116.987929240619,0.5,125.942215261802,0.5,116.948920480513,0.5,0.338947368421053,0.332,-1.07511078357929,0.137725403553517,-0.368703672916695,7.74144983405023,8.95428602118304,-0.745415870768852,-0.0390087601062561,13.0071617021062
0.1,0.2,43,82.4738718187159,NA,103.589383646727,0.5,101.921176686583,0.5,104.339344443812,0.5,108.356476375427,0.5,103.618627760921,0.5,104.431045006122,0.5,108.390684047921,0.5,103.922333991651,0.5,0.422608695652174,0.340689655172414,0.0917005623092848,0.0342076724940767,0.303706230730384,4.01713193161456,3.95963904179935,-0.720716682891307,-0.508711014470208,6.4695073613382
0.1,0.2,44,83.551693801706,NA,102.290946153454,0.5,98.7035857257531,0.5,104.259772872904,0.5,119.620652300877,0.5,103.306687607941,0.5,103.022607019278,0.5,119.598997174031,0.5,104.711373512098,0.5,0.527619047619048,0.476666666666667,-1.23716585362574,-0.0216551268459995,1.40468590415762,15.3608794279737,16.5763901547535,-0.953085264963093,1.68876649282026,20.8954114482783
0.1,0.2,45,87.3977315449308,NA,106.92189608318,0.5,103.074229147615,0.5,108.96059776678,0.5,151.172527255771,0.5,107.012157559235,0.5,108.339562665435,0.5,137.844486511445,0.5,108.269506892584,0.5,0.6,0.615,-0.6210351013452,-13.3280407443254,1.25734933334854,42.2119294889905,29.5049238460103,-1.94844020754489,-0.0700557728511484,34.7702573638305
0.1,0.2,46,83.4719843823191,NA,106.436495012107,0.5,104.091192688745,0.5,108.305679519952,0.5,115.948378109346,0.5,107.840359249025,0.5,107.493581789743,0.5,115.946397058767,0.5,108.086839651941,0.5,0.448421052631579,0.455555555555555,-0.812097730209928,-0.00198105057926057,0.246480402916561,7.6426985893937,8.45281526902437,-0.46532027092762,0.593257862198868,11.8552043700222
0.1,0.2,47,79.3678062458055,NA,103.348563712532,0.5,101.823877720724,0.5,104.422439625859,0.5,112.032116853785,0.5,103.688188746427,0.5,105.024908250341,0.5,111.891193788344,0.5,103.060029712228,0.5,0.418181818181818,0.384,0.602468624481531,-0.14092306544039,-0.62815903419947,7.60967722792559,6.86628553800367,-0.734250879431642,-1.96487853811264,10.0673160676201
0.1,0.2,48,84.5722570058372,NA,107.479407566163,0.5,104.144531361939,0.5,107.949152025993,0.5,117.775038107739,0.5,107.245741732636,0.5,109.37831344157,0.5,117.727276569511,0.5,108.161257066824,0.5,0.48,0.451428571428571,1.42916141557728,-0.047761538228059,0.91551533418793,9.82588608174662,8.34896312794127,-0.703410293356583,-1.21705637474594,13.5827452075722
0.1,0.2,49,83.4114243026338,NA,106.115340868588,0.5,103.224782349225,0.5,109.118771914959,0.5,117.684258796876,0.5,107.592709319843,0.5,109.721305484219,0.5,117.939569898759,0.5,108.276909461636,0.5,0.424,0.437894736842105,0.602533569259904,0.255311101883436,0.684200141793085,8.56548688191657,8.2182644145401,-1.52606259511694,-1.44439602258376,14.7147875495348
0.1,0.2,50,78.6183136530145,NA,98.1143919221505,0.5,93.7653023357365,0.5,99.3037244616718,0.5,101.799093008458,0.5,99.4097521678925,0.5,99.2582614274718,0.5,101.66613834884,0.5,99.3445782252397,0.5,0.254117647058824,0.238857142857143,-0.0454630342000115,-0.132954659618008,-0.0651739426527485,2.49536854678654,2.40787692136854,0.106027706220644,0.0863167977679069,7.90083601310388
1,0.2,1,82.3099900278104,NA,105.532558279048,0.5,103.012100923169,0.5,106.531183167604,0.5,110.56650725916,0.5,105.88324722173,0.5,105.838810778402,0.5,110.225723979065,0.5,106.038320800942,0.5,0.333333333333333,0.326451612903226,-0.69237238920239,-0.340783280094939,0.155073579211574,4.03532409155592,4.38691320066337,-0.647935945874138,0.199510022539826,7.21362305589679
1,0.2,2,87.8360073563939,NA,111.818660214944,0.5,109.777948767227,0.5,112.01101294424,0.5,118.095459278107,0.5,112.80856361014,0.5,112.852766088257,0.5,118.135022256759,0.5,112.823294822407,0.5,0.371851851851852,0.346666666666666,0.841753144016522,0.0395629786516594,0.0147312122665113,6.08444633386719,5.28225616850233,0.797550665900133,-0.0294712658498781,8.35707348953247
1,0.2,3,78.9865188713109,NA,98.3453900965227,0.5,92.5300355123687,0.5,99.3251676785044,0.5,100.258792723251,0.5,98.3620551878594,0.5,99.1292307090464,0.5,100.528286574482,0.5,98.1250094194918,0.5,0.145714285714286,0.128372093023256,-0.19593696945806,0.269493851231502,-0.237045768367608,0.933625044746506,1.39905586543607,-0.963112490645017,-1.00422128955456,7.99825106211377
1,0.2,4,90.837346998793,NA,116.267538026089,0.5,116.713621646422,0.5,115.71494503554,0.5,127.654533483695,0.5,116.844674290002,0.5,115.800983154519,0.5,127.637020523722,0.5,116.292673790914,0.5,0.471304347826087,0.4384,0.0860381189796158,-0.017512959972791,-0.552000499087811,11.9395884481547,11.8360373692023,1.12972925446196,0.491690636394537,10.9233988772998
1,0.2,5,86.3168165108332,NA,107.224291603131,0.5,105.320163803342,0.5,108.8711941468,0.5,113.055371484483,0.5,109.26234679643,0.5,108.595819470156,0.5,112.834136612898,0.5,108.453644425994,0.5,0.270588235294118,0.270588235294118,-0.275374676644532,-0.221234871584699,-0.808702370435782,4.18417733768264,4.23831714274247,0.39115264962922,-0.14217504416203,7.51397280955615
1,0.2,6,95.851551495123,NA,121.7865338259,0.5,122.379237446626,0.5,124.410773623913,0.5,130.293813962685,0.5,122.885373313854,0.5,123.426398737282,0.5,130.424071707852,0.5,123.184897665518,0.5,0.3824,0.408,-0.984374886631713,0.130257745167597,0.299524351664218,5.88304033877138,6.99767297057069,-1.52540031005965,-0.241501071763722,8.0448342612267
1,0.2,7,84.4304044019455,NA,111.27928110974,0.5,110.502860114951,0.5,114.160539466202,0.5,129.89243793913,0.5,113.349640303891,0.5,113.913919523525,0.5,130.096677968199,0.5,114.626685054133,0.5,0.408,0.447272727272727,-0.246619942676119,0.204240029068757,1.27704475024206,15.7318984729285,16.1827584446734,-0.810899162311003,0.712765530607172,19.5938178532482
1,0.2,8,80.53313820469,NA,104.048546621066,0.5,102.692814057175,0.5,104.306179718921,0.5,109.6595178401,0.5,103.230129920857,0.5,104.036659642276,0.5,109.467564393641,0.5,103.739721827685,0.5,0.31375,0.287058823529412,-0.269520076645321,-0.191953446459721,0.509591906828859,5.35333812117935,5.43090475136495,-1.0760497980643,-0.296937814590123,6.77475033646544
1,0.2,9,81.4850560574514,NA,107.1801657462,0.5,104.184352859876,0.5,110.335573518059,0.5,119.299644206012,0.5,108.568891230906,0.5,110.180545137096,0.5,119.065377781415,0.5,110.890201988916,0.5,0.418333333333333,0.4064,-0.155028380962889,-0.234266424597436,2.32131075801016,8.96407068795344,8.88483264431889,-1.76668228715275,0.709656851820299,14.8810249215386
1,0.2,10,73.5315539220297,NA,95.5563506202943,0.5,92.494842644964,0.5,95.9429570303507,0.5,97.4541155078362,0.5,95.7749889654484,0.5,95.6090179353107,0.5,97.6628353366885,0.5,96.0801957307645,0.5,0.168780487804878,0.168780487804878,-0.333939095040051,0.208719828852324,0.305206765316129,1.51115847748547,2.05381740137784,-0.167968064902311,0.471177795453869,5.16799269172448
